scan_number,inplane_y_mm,crossplane_x_mm,dose_gy
7,-100.0,-50.0,0.012436
7,-100.0,-40.0,0.013439
7,-100.0,-30.0,0.014066
7,-100.0,-20.0,0.014441
7,-100.0,-10.0,0.014613
7,-100.0,0.0,0.014734
7,-100.0,10.0,0.014848
7,-100.0,20.0,0.014377
7,-100.0,30.0,0.013743
7,-100.0,40.0,0.012957
7,-100.0,50.0,0.011996
7,-100.0,60.0,0.011324
7,-100.0,70.0,0.010526
7,-100.0,80.0,0.010066
7,-100.0,90.0,0.0094868
7,-100.0,100.0,0.0087845
7,-100.0,110.0,0.0078746
7,-100.0,120.0,0.0062195
7,-100.0,130.0,0.005323
8,-95.0,-125.0,0.0059885
8,-95.0,-115.0,0.0073622
8,-95.0,-105.0,0.0090644
8,-95.0,-95.0,0.010476
8,-95.0,-85.0,0.011657
8,-95.0,-75.0,0.011864
8,-95.0,-65.0,0.01232
8,-95.0,-55.0,0.013806
8,-95.0,-45.0,0.014553
8,-95.0,-35.0,0.015593
8,-95.0,-25.0,0.01583
8,-95.0,-15.0,0.016441
8,-95.0,-5.0,0.016794
8,-95.0,5.0,0.016915
8,-95.0,15.0,0.016425
8,-95.0,25.0,0.015935
8,-95.0,35.0,0.015073
8,-95.0,45.0,0.013984
8,-95.0,55.0,0.013172
8,-95.0,65.0,0.011968
8,-95.0,75.0,0.011108
8,-95.0,85.0,0.010867
8,-95.0,95.0,0.010002
8,-95.0,105.0,0.0086822
8,-95.0,115.0,0.0077071
8,-95.0,125.0,0.005925
9,-90.0,-130.0,0.0059221
9,-90.0,-120.0,0.0068228
9,-90.0,-110.0,0.0085676
9,-90.0,-100.0,0.010429
9,-90.0,-90.0,0.012065
9,-90.0,-80.0,0.013397
9,-90.0,-70.0,0.013824
9,-90.0,-60.0,0.015222
9,-90.0,-50.0,0.016808
9,-90.0,-40.0,0.017733
9,-90.0,-30.0,0.01851
9,-90.0,-20.0,0.019467
9,-90.0,-10.0,0.020123
9,-90.0,0.0,0.0201
9,-90.0,10.0,0.01978
9,-90.0,20.0,0.019256
9,-90.0,30.0,0.018039
9,-90.0,40.0,0.017056
9,-90.0,50.0,0.015873
9,-90.0,60.0,0.014
9,-90.0,70.0,0.012794
9,-90.0,80.0,0.012468
9,-90.0,90.0,0.011369
9,-90.0,100.0,0.010054
9,-90.0,110.0,0.0085757
9,-90.0,120.0,0.0068493
9,-90.0,130.0,0.0060099
10,-85.0,-125.0,0.0066709
10,-85.0,-115.0,0.0079751
10,-85.0,-105.0,0.0099908
10,-85.0,-95.0,0.01172
10,-85.0,-85.0,0.013426
10,-85.0,-75.0,0.014477
10,-85.0,-65.0,0.015676
10,-85.0,-55.0,0.018179
10,-85.0,-45.0,0.01971
10,-85.0,-35.0,0.021305
10,-85.0,-25.0,0.0227
10,-85.0,-15.0,0.023687
10,-85.0,-5.0,0.023992
10,-85.0,5.0,0.02379
10,-85.0,15.0,0.023288
10,-85.0,25.0,0.022001
10,-85.0,35.0,0.020845
10,-85.0,45.0,0.018621
10,-85.0,55.0,0.016981
10,-85.0,65.0,0.014566
10,-85.0,75.0,0.013555
10,-85.0,85.0,0.012736
10,-85.0,95.0,0.011143
10,-85.0,105.0,0.0097808
10,-85.0,115.0,0.0080691
10,-85.0,125.0,0.0067734
11,-80.0,-130.0,0.0065886
11,-80.0,-120.0,0.0074707
11,-80.0,-110.0,0.0098028
11,-80.0,-100.0,0.011703
11,-80.0,-90.0,0.013285
11,-80.0,-80.0,0.014757
11,-80.0,-70.0,0.016009
11,-80.0,-60.0,0.017666
11,-80.0,-50.0,0.023019
11,-80.0,-40.0,0.026609
