x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
30.861,36641.7381,0.2228332659,203.389912,2.03389912,67.79663732,67.79663732
30.988,36694.26667,0.2222111193,202.581237,2.02581237,67.52707899,67.52707899
31.115,36664.71905,0.2225609706,203.0359787,2.030359787,67.67865956,67.67865956
31.242,36671.19048,0.2224843232,202.9363512,2.029363512,67.6454504,67.6454504
31.369,36656.38095,0.2226597468,203.1643694,2.031643694,67.72145645,67.72145645
31.496,36682.58571,0.2223493911,202.7609646,2.027609646,67.58698819,67.58698819
31.623,36640.47619,0.2228482228,203.4093532,2.034093532,67.80311773,67.80311773
31.75,36634.31905,0.2229212087,203.5042213,2.035042213,67.83474043,67.83474043
31.877,36613.96667,0.2231625503,203.8179205,2.038179205,67.93930682,67.93930682
32.004,36622.35238,0.223063095,203.6886471,2.036886471,67.89621569,67.89621569
32.131,36628.8381,0.2229861895,203.5886842,2.035886842,67.86289473,67.86289473
32.258,36643.0619,0.2228175758,203.3695177,2.033695177,67.78983925,67.78983925
32.385,36641.82857,0.2228321936,203.3885181,2.033885181,67.7961727,67.7961727
32.512,36670.0381,0.222497971,202.9540908,2.029540908,67.6513636,67.6513636
32.639,36780.22381,0.2211949645,201.2604244,2.012604244,67.08680813,67.08680813
32.766,36735.7381,0.221720562,201.9436035,2.019436035,67.31453451,67.31453451
32.893,36715.80952,0.221956224,202.2499203,2.022499203,67.41664011,67.41664011
33.02,36711.63333,0.222005625,202.3141325,2.023141325,67.43804417,67.43804417
33.147,36681.36667,0.2223638239,202.7797246,2.027797246,67.59324153,67.59324153
33.274,36705.71429,0.2220756523,202.405155,2.02405155,67.46838501,67.46838501
33.401,36676.20476,0.2224249434,202.8591685,2.028591685,67.61972284,67.61972284
33.528,36711.57619,0.222006301,202.3150112,2.023150112,67.43833706,67.43833706
33.655,36703.8,0.2220983024,202.4345958,2.024345958,67.47819861,67.47819861
33.782,36645.68095,0.2227865359,203.3291716,2.033291716,67.77639054,67.77639054
33.909,36754.14286,0.2215030331,201.6608563,2.016608563,67.22028545,67.22028545
34.036,36801.62381,0.2209423505,200.9320731,2.009320731,66.97735771,66.97735771
34.163,36790.39048,0.2210749348,201.1044082,2.011044082,67.03480272,67.03480272
34.29,36802.6,0.2209308307,200.9170995,2.009170995,66.9723665,66.9723665
34.417,36812.81429,0.2208103122,200.7604479,2.007604479,66.9201493,66.9201493
34.544,36782.0619,0.2211732611,201.2322141,2.012322141,67.07740469,67.07740469
34.671,36783.4,0.2211574622,201.2116784,2.012116784,67.07055947,67.07055947
34.798,36812.7619,0.2208109302,200.7612511,2.007612511,66.92041704,66.92041704
34.925,36816.02857,0.2207723937,200.7111609,2.007111609,66.90372031,66.90372031
35.052,36770.5381,0.2213093468,201.4091001,2.014091001,67.13636671,67.13636671
35.179,36776.8,0.2212353941,201.3129754,2.013129754,67.10432514,67.10432514
35.306,36826.41429,0.2206498976,200.5519387,2.005519387,66.85064622,66.85064622
35.433,36813.91429,0.2207973353,200.7435803,2.007435803,66.91452677,66.91452677
35.56,36785.05238,0.2211379533,201.1863204,2.011863204,67.06210682,67.06210682
35.687,36802.50476,0.2209319545,200.9185603,2.009185603,66.97285344,66.97285344
35.814,36801.20952,0.2209472395,200.9384279,2.009384279,66.97947597,66.97947597
35.941,36812.90952,0.2208091886,200.7589875,2.007589875,66.91966249,66.91966249
36.068,36827.60476,0.2206358585,200.5336905,2.005336905,66.84456349,66.84456349
36.195,36853.86667,0.2203262718,200.1312853,2.001312853,66.71042843,66.71042843
36.322,36828.34286,0.2206271545,200.5223769,2.005223769,66.84079229,66.84079229
36.449,36812.59048,0.2208129526,200.7638799,2.007638799,66.92129329,66.92129329
36.576,36834.12381,0.2205589886,200.4337738,2.004337738,66.81125794,66.81125794
36.703,36795.78095,0.2210113073,201.0217042,2.010217042,67.00723472,67.00723472
36.83,36797.11905,0.2209955143,201.0011762,2.010011762,67.00039205,67.00039205
36.957,36784.95238,0.2211391339,201.187855,2.01187855,67.06261835,67.06261835
37.084,36794.34762,0.221028225,201.0436941,2.010436941,67.01456469,67.01456469
37.211,36805.4,0.2208977901,200.8741529,2.008741529,66.95805097,66.95805097
37.338,36808.44762,0.2208618305,200.827412,2.00827412,66.94247068,66.94247068
37.465,36799.3381,0.220969325,200.9671349,2.009671349,66.98904497,66.98904497
37.592,36792.18571,0.2210537434,201.0768632,2.010768632,67.02562106,67.02562106
37.719,36749.71429,0.2215553651,201.7288783,2.017288783,67.24295943,67.24295943
37.846,36781.03333,0.2211854059,201.248,2.01248,67.08266666,67.08266666
