x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
6.35,36460.31,0.224794417,206.0212453,2.060212453,68.67374845,68.67374845
6.477,36477.26,0.2245925652,205.7578766,2.057578766,68.58595887,68.58595887
6.604,36460.54,0.2247916774,206.0176708,2.060176708,68.67255693,68.67255693
6.731,36434.08,0.2251069663,206.429048,2.06429048,68.80968265,68.80968265
6.858,36498.33,0.2243417803,205.430662,2.05430662,68.47688732,68.47688732
6.985,36452.94,0.2248822131,206.1357984,2.061357984,68.71193281,68.71193281
7.112,36504.26,0.2242712249,205.3386038,2.053386038,68.44620127,68.44620127
7.239,36496.04,0.22436903,205.4662162,2.054662162,68.48873875,68.48873875
7.366,36476.54,0.2246011375,205.7690615,2.057690615,68.58968715,68.58968715
7.493,36470.19,0.224676748,205.8677152,2.058677152,68.62257174,68.62257174
7.62,36465.69,0.2247303382,205.9376378,2.059376378,68.64587925,68.64587925
7.747,36478.28,0.2245804213,205.7420318,2.057420318,68.58067726,68.58067726
7.874,36446.92,0.2249539404,206.2293855,2.062293855,68.74312848,68.74312848
8.001,36469.27,0.2246877037,205.8820098,2.058820098,68.6273366,68.6273366
8.128,36505.37,0.2242580193,205.3213737,2.053213737,68.44045789,68.44045789
8.255,36478.54,0.2245773259,205.737993,2.05737993,68.57933099,68.57933099
8.382,36517.8,0.2241101681,205.128463,2.05128463,68.37615433,68.37615433
8.509,36549.17,0.2237372549,204.6418998,2.046418998,68.2139666,68.2139666
8.636,36553.26,0.2236886583,204.5784928,2.045784928,68.19283093,68.19283093
8.763,36554.58,0.2236729755,204.5580304,2.045580304,68.18601015,68.18601015
8.89,36497.51,0.2243515376,205.4433929,2.054433929,68.48113098,68.48113098
9.017,36518.91,0.2240969674,205.1112393,2.051112393,68.37041309,68.37041309
9.144,36515.37,0.2241390683,205.1661709,2.051661709,68.38872362,68.38872362
9.271,36555.31,0.2236643027,204.5467144,2.045467144,68.18223815,68.18223815
9.398,36546.29,0.2237714778,204.6865525,2.046865525,68.22885084,68.22885084
