scan_number,inplane_y_mm,crossplane_x_mm,dose_gy
41,70.0,130.0,0.0080439
42,75.0,-125.0,0.0092221
42,75.0,-115.0,0.01079
42,75.0,-105.0,0.012513
42,75.0,-95.0,0.012927
42,75.0,-85.0,0.013542
42,75.0,-75.0,0.015442
42,75.0,-65.0,0.01709
42,75.0,-55.0,0.020394
42,75.0,-45.0,0.026018
42,75.0,-35.0,0.030658
42,75.0,-25.0,0.032677
42,75.0,-15.0,0.036286
42,75.0,-5.0,0.03853
42,75.0,5.0,0.036803
42,75.0,15.0,0.037768
42,75.0,25.0,0.034272
42,75.0,35.0,0.028457
42,75.0,45.0,0.024881
42,75.0,55.0,0.01959
42,75.0,65.0,0.015027
42,75.0,75.0,0.012953
42,75.0,85.0,0.0112
42,75.0,95.0,0.0095484
42,75.0,105.0,0.010108
42,75.0,115.0,0.0087745
42,75.0,125.0,0.0078872
43,80.0,-130.0,0.0088324
43,80.0,-120.0,0.0090619
43,80.0,-110.0,0.010833
43,80.0,-100.0,0.012022
43,80.0,-90.0,0.012184
43,80.0,-80.0,0.013791
43,80.0,-70.0,0.014601
43,80.0,-60.0,0.017075
43,80.0,-50.0,0.02173
43,80.0,-40.0,0.022942
43,80.0,-30.0,0.025161
43,80.0,-20.0,0.026005
43,80.0,-10.0,0.029202
43,80.0,0.0,0.029296
43,80.0,10.0,0.027727
43,80.0,20.0,0.027745
43,80.0,30.0,0.024262
43,80.0,40.0,0.020462
43,80.0,50.0,0.019803
43,80.0,60.0,0.014748
43,80.0,70.0,0.012495
43,80.0,80.0,0.010949
43,80.0,90.0,0.010036
43,80.0,100.0,0.0093325
43,80.0,110.0,0.0086671
43,80.0,120.0,0.0076133
43,80.0,130.0,0.0071838
44,85.0,-125.0,0.0084395
44,85.0,-115.0,0.0092383
44,85.0,-105.0,0.010417
44,85.0,-95.0,0.011069
44,85.0,-85.0,0.01191
44,85.0,-75.0,0.013178
44,85.0,-65.0,0.014646
44,85.0,-55.0,0.018982
44,85.0,-45.0,0.017392
44,85.0,-35.0,0.018763
44,85.0,-25.0,0.020318
44,85.0,-15.0,0.02071
44,85.0,-5.0,0.02301
44,85.0,5.0,0.023098
44,85.0,15.0,0.020412
44,85.0,25.0,0.02028
44,85.0,35.0,0.017989
44,85.0,45.0,0.016039
44,85.0,55.0,0.016253
44,85.0,65.0,0.01239
44,85.0,75.0,0.011138
44,85.0,85.0,0.010029
44,85.0,95.0,0.0088363
44,85.0,105.0,0.0084054
44,85.0,115.0,0.0077191
44,85.0,125.0,0.00695
45,90.0,-130.0,0.0077108
45,90.0,-120.0,0.00788
45,90.0,-110.0,0.0092285
45,90.0,-100.0,0.010307
45,90.0,-90.0,0.010275
45,90.0,-80.0,0.012128
45,90.0,-70.0,0.012612
45,90.0,-60.0,0.014793
45,90.0,-50.0,0.016407
45,90.0,-40.0,0.015251
45,90.0,-30.0,0.017642
45,90.0,-20.0,0.018619
45,90.0,-10.0,0.018031
45,90.0,0.0,0.020242
45,90.0,10.0,0.019718
45,90.0,20.0,0.016707
45,90.0,30.0,0.016638
45,90.0,40.0,0.015167
45,90.0,50.0,0.01416
45,90.0,60.0,0.012799
45,90.0,70.0,0.010432
45,90.0,80.0,0.0094856
45,90.0,90.0,0.0087213
45,90.0,100.0,0.0082095
45,90.0,110.0,0.0077024
45,90.0,120.0,0.00644
45,90.0,130.0,0.0066435
46,95.0,-125.0,0.0074203
46,95.0,-115.0,0.0076862
46,95.0,-105.0,0.0091382
46,95.0,-95.0,0.0099647
46,95.0,-85.0,0.010481
46,95.0,-75.0,0.011016
46,95.0,-65.0,0.011466
46,95.0,-55.0,0.013745
46,95.0,-45.0,0.014363
46,95.0,-35.0,0.013953
46,95.0,-25.0,0.016395
46,95.0,-15.0,0.017301
46,95.0,-5.0,0.015591
46,95.0,5.0,0.017325
46,95.0,15.0,0.016872
46,95.0,25.0,0.014076
46,95.0,35.0,0.014693
46,95.0,45.0,0.013416
46,95.0,55.0,0.012244
46,95.0,65.0,0.010623
46,95.0,75.0,0.0087924
46,95.0,85.0,0.008383
46,95.0,95.0,0.0079399
46,95.0,105.0,0.0075301
46,95.0,115.0,0.0066168
46,95.0,125.0,0.0063614
47,100.0,-130.0,0.0068302
47,100.0,-120.0,0.0071579
47,100.0,-110.0,0.0078392
47,100.0,-100.0,0.0089611
47,100.0,-90.0,0.0090065
47,100.0,-80.0,0.0094851
47,100.0,-70.0,0.01078
47,100.0,-60.0,0.01085
47,100.0,-50.0,0.011998
47,100.0,-40.0,0.013986
47,100.0,-30.0,0.01286
47,100.0,-20.0,0.015311
47,100.0,-10.0,0.015366
47,100.0,0.0,0.013607
47,100.0,10.0,0.015372
47,100.0,20.0,0.014878
47,100.0,30.0,0.012115
47,100.0,40.0,0.012402
47,100.0,50.0,0.012041
47,100.0,60.0,0.010521
47,100.0,70.0,0.0095354
47,100.0,80.0,0.0080844
47,100.0,90.0,0.0076763
47,100.0,100.0,0.0074099
47,100.0,110.0,0.0070901
47,100.0,120.0,0.006275
47,100.0,130.0,0.0058851
48,105.0,-125.0,0.006373
48,105.0,-115.0,0.0067434
48,105.0,-105.0,0.0074987
48,105.0,-95.0,0.0078326
48,105.0,-85.0,0.0083361
48,105.0,-75.0,0.0087652
48,105.0,-65.0,0.0095983
48,105.0,-55.0,0.0086214
48,105.0,-45.0,0.010756
48,105.0,-35.0,0.011918
48,105.0,-25.0,0.010075
48,105.0,-15.0,0.008766
48,105.0,-5.0,0.013094
48,105.0,5.0,0.010208
48,105.0,15.0,0.012469
48,105.0,25.0,0.011984
48,105.0,35.0,0.0091637
48,105.0,45.0,0.010516
48,105.0,55.0,0.0099225
48,105.0,65.0,0.0085995
48,105.0,75.0,0.0071822
48,105.0,85.0,0.0066709
48,105.0,95.0,0.0062409
48,105.0,105.0,0.0061052
48,105.0,115.0,0.0055929
48,105.0,125.0,0.0055158
49,110.0,-130.0,0.0059554
49,110.0,-120.0,0.0061192
