x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
39.624,35179.3375,0.02244202981,15.29997345,0.1529997345,9.658042196,9.658042196
39.751,35336.425,0.02050707669,13.98080884,0.1398080884,8.825325235,8.825325235
39.878,35460.125,0.01898942415,12.94614113,0.1294614113,8.172195708,8.172195708
40.005,35535.2625,0.0180701584,12.31942681,0.1231942681,7.776584999,7.776584999
40.132,35640.825,0.01678193798,11.44117567,0.1144117567,7.222192757,7.222192757
40.259,35742.7125,0.01554217849,10.59596303,0.1059596303,6.688655925,6.688655925
40.386,35751.025,0.01544118858,10.52711262,0.1052711262,6.645194403,6.645194403
40.513,35750.6,0.01544635141,10.53063241,0.1053063241,6.647416251,6.647416251
40.64,35781.5875,0.0150700816,10.27410846,0.1027410846,6.485486618,6.485486618
40.767,35825.125,0.01454197194,9.914066885,0.09914066885,6.258211927,6.258211927
40.894,35848.5,0.01425869803,9.720943389,0.09720943389,6.136303554,6.136303554
41.021,35964.225,0.0128589803,8.766678362,0.08766678362,5.533927874,5.533927874
41.148,35977.7625,0.01269553578,8.655249193,0.08655249193,5.463588692,5.463588692
41.275,35943.3625,0.01311098344,8.938482845,0.08938482845,5.642378713,5.642378713
41.402,35989.025,0.01255960526,8.562577832,0.08562577832,5.405090296,5.405090296
41.529,36010.075,0.01230566044,8.3894496,0.083894496,5.295803847,5.295803847
41.656,36047.575,0.01185363225,8.081276972,0.08081276972,5.101271206,5.101271206
41.783,36029.55,0.01207084841,8.229365248,0.08229365248,5.194751291,5.194751291
41.91,36002.4125,0.01239808279,8.452459026,0.08452459026,5.335578275,5.335578275
42.037,36021.775,0.01216457714,8.293265309,0.08293265309,5.235087929,5.235087929
